time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
201600,0.0003,5254,1008,201499,-156.82614515,-0.6652746200561523,0.02824195846915245,200.0,11.628007888793945,38,0.3243896961212158
202400,0.0003,5275,1012,202299,-159.26597207,-0.27400314807891846,0.02695676125586033,200.0,17.977848052978516,38,0.2985856533050537
203200,0.0003,5296,1016,203099,-156.2777407,0.4244031608104706,0.026399804279208183,200.0,15.338411331176758,38,0.2546318769454956
204000,0.0003,5317,1020,203899,-156.46913773,0.18255963921546936,0.02743898145854473,200.0,14.636730194091797,38,0.23801186680793762
204800,0.0003,5338,1024,204699,-156.49769628,0.5195226073265076,0.026275992393493652,200.0,15.049524307250977,38,0.26809102296829224
205600,0.0003,5359,1028,205499,-157.9126934,-0.07060845196247101,0.02711755409836769,200.0,17.219024658203125,38,0.300670325756073
206400,0.0003,5380,1032,206299,-156.88229493999995,-0.46766218543052673,0.027728771790862083,200.0,15.108604431152344,38,0.3213157057762146
207200,0.0003,5401,1036,207099,-156.85139103,-0.08553749322891235,0.028724072501063347,200.0,14.428253173828125,38,0.260125994682312
208000,0.0003,5421,1040,207899,-158.0443258,0.09023381769657135,0.02934393659234047,200.0,16.330781936645508,38,0.17240624129772186
208800,0.0003,5442,1044,208699,-156.73315084,-0.7255187630653381,0.02761797420680523,200.0,14.030484199523926,38,0.15903905034065247
209600,0.0003,5464,1048,209499,-154.66052075,0.4459145665168762,0.027363818138837814,200.0,18.833927154541016,38,0.20895522832870483
210400,0.0003,5484,1052,210299,-151.28656751,0.34946000576019287,0.02729041688144207,200.0,15.012465476989746,38,0.2051747739315033
211200,0.0003,5506,1056,211099,-149.52268383,0.07960252463817596,0.028475239872932434,200.0,14.819005966186523,38,0.3129141926765442
212000,0.0003,5526,1060,211899,-146.04002766000002,-0.7341331243515015,0.026662977412343025,200.0,14.144445419311523,38,0.3030528128147125
212800,0.0003,5547,1064,212699,-144.92040957,-0.23154769837856293,0.027101699262857437,200.0,14.888270378112793,38,0.21781547367572784
213600,0.0003,5568,1068,213499,-142.76119352,-0.22638018429279327,0.02617444470524788,200.0,19.171550750732422,38,0.28845545649528503
214400,0.0003,5588,1072,214299,-144.22869609,0.11072313785552979,0.02644992806017399,200.0,16.473651885986328,38,0.25996196269989014
215200,0.0003,5609,1076,215099,-146.63682037,0.04568633437156677,0.026953676715493202,200.0,12.623250961303711,38,0.25253358483314514
216000,0.0003,5630,1080,215899,-145.13740445000002,-0.01576142944395542,0.026250433176755905,200.0,16.407350540161133,38,0.3653440475463867
216800,0.0003,5651,1084,216699,-143.99457179,-0.08407199382781982,0.025443295016884804,200.0,16.566082000732422,38,0.20943760871887207
217600,0.0003,5672,1088,217499,-144.10274979,0.3268810212612152,0.025794316083192825,200.0,20.60947036743164,38,0.23681020736694336
218400,0.0003,5693,1092,218299,-144.21646124,0.47579818964004517,0.025771455839276314,200.0,15.144829750061035,38,0.6525752544403076
219200,0.0003,5714,1096,219099,-146.50005964,-0.29587626457214355,0.025222599506378174,200.0,20.967391967773438,38,0.2884000837802887
220000,0.0003,5735,1100,219899,-147.53661613,0.13478240370750427,0.026477279141545296,200.0,12.975712776184082,38,0.9176573157310486
220800,0.0003,5752,1104,220699,-146.93971524,0.0280141681432724,0.02703726477921009,200.0,16.621110916137695,38,0.37419480085372925
221600,0.0003,5769,1108,221499,-143.59646991,0.23020008206367493,0.02800806425511837,200.0,16.763479232788086,38,0.3537759482860565
222400,0.0003,5786,1112,222299,-141.17766996999998,-0.17820094525814056,0.024970320984721184,200.0,19.879121780395508,38,0.46337080001831055
223200,0.0003,5803,1116,223099,-144.57886033,0.6975412368774414,0.02376485988497734,200.0,14.709671020507812,38,0.253462553024292
224000,0.0003,5820,1120,223899,-143.38929328999998,-0.30394601821899414,0.024762896820902824,200.0,16.8182373046875,38,0.2599443793296814
224800,0.0003,5837,1124,224699,-144.52477377000002,-0.10558285564184189,0.02495206892490387,200.0,20.34949493408203,38,0.3910667300224304
225600,0.0003,5854,1128,225499,-144.2496534,-0.30156731605529785,0.024418435990810394,200.0,19.606124877929688,38,0.21484848856925964
226400,0.0003,5870,1132,226299,-142.18703390000002,0.007896311581134796,0.027700860053300858,200.0,15.406578063964844,38,0.2204161286354065
227200,0.0003,5887,1136,227099,-143.39840544,0.01630331575870514,0.02753855288028717,200.0,14.354440689086914,38,0.21575585007667542
228000,0.0003,5904,1140,227899,-146.99945035,-0.09564077109098434,0.0280316062271595,200.0,17.193458557128906,38,0.11997193098068237
228800,0.0003,5921,1144,228699,-148.35824703,0.47382596135139465,0.027310341596603394,200.0,19.25086784362793,38,2.396899700164795
229600,0.0003,5938,1148,229499,-149.57500628,0.42058026790618896,0.02518363855779171,200.0,15.632669448852539,38,0.3687181770801544
230400,0.0003,5955,1152,230299,-151.86374905,0.39149507880210876,0.026211783289909363,200.0,22.026811599731445,38,0.2003970444202423
231200,0.0003,5971,1156,231099,-149.63823318,0.20614179968833923,0.024985579773783684,200.0,16.09090232849121,38,0.40241706371307373
232000,0.0003,5988,1160,231899,-149.7622937,-0.15455998480319977,0.02539481222629547,200.0,15.922501564025879,38,0.1690087467432022
232800,0.0003,6005,1164,232699,-152.15032956,0.5622942447662354,0.02429305948317051,200.0,19.68855094909668,38,0.19726473093032837
233600,0.0003,6022,1168,233499,-151.95722623,0.5637587308883667,0.02225313149392605,200.0,16.736083984375,38,0.1734054982662201
234400,0.0003,6039,1172,234299,-149.53948211,-0.08131611347198486,0.023325979709625244,200.0,16.45550537109375,38,0.3268868029117584
235200,0.0003,6055,1176,235099,-149.32544954,0.10549558699131012,0.023310713469982147,200.0,14.530208587646484,38,0.23935630917549133
236000,0.0003,6072,1180,235899,-150.89295343,0.1984664350748062,0.02318212017416954,200.0,17.899900436401367,38,0.12321154028177261
236800,0.0003,6089,1184,236699,-149.72454455000002,0.4334762394428253,0.024830197915434837,200.0,14.359795570373535,38,0.34234994649887085
237600,0.0003,6107,1188,237499,-147.53178992000002,0.6488820910453796,0.025176050141453743,200.0,14.280031204223633,38,0.18315596878528595
238400,0.0003,6124,1192,238299,-144.99150471000002,0.20417340099811554,0.02586347796022892,200.0,13.343506813049316,38,0.14667342603206635
239200,0.0003,6141,1196,239099,-139.07658752,-0.4463576376438141,0.02618006058037281,200.0,17.10673713684082,38,0.31193357706069946
240000,0.0003,6158,1200,239899,-136.96688186,-0.03239835053682327,0.02622874267399311,200.0,15.42768383026123,38,0.25713539123535156
240800,0.0003,6174,1204,240699,-138.95492023000003,0.19414648413658142,0.0285598486661911,200.0,16.8295955657959,38,0.38364362716674805
241600,0.0003,6191,1208,241499,-138.82712993,-0.4559197425842285,0.027528299018740654,200.0,13.106685638427734,39,0.0854373425245285
242400,0.0003,6208,1212,242299,-136.37069094999998,0.17206652462482452,0.025544729083776474,200.0,16.049694061279297,39,0.17719951272010803
243200,0.0003,6225,1216,243099,-133.86115081,0.13638149201869965,0.026164349168539047,200.0,11.85803508758545,39,0.1427721083164215
244000,0.0003,6242,1220,243899,-133.78930473000003,-0.46153882145881653,0.02881716936826706,200.0,12.194202423095703,39,0.20088624954223633
244800,0.0003,6259,1224,244699,-131.32678417,-0.3890336751937866,0.02661261521279812,200.0,15.794364929199219,39,0.15457037091255188
245600,0.0003,6275,1228,245499,-129.11800421,-0.2002289742231369,0.025480343028903008,200.0,14.962778091430664,39,0.1998385488986969
246400,0.0003,6292,1232,246299,-127.77721071999999,-0.19348539412021637,0.02450939454138279,200.0,12.377767562866211,39,0.20278437435626984
247200,0.0003,6309,1236,247099,-128.63537191999998,0.2849351465702057,0.02495281957089901,200.0,14.991754531860352,39,0.23373782634735107
248000,0.0003,6325,1240,247899,-127.48009047,-0.19351157546043396,0.025087209418416023,200.0,17.133468627929688,39,0.2156074345111847
248800,0.0003,6342,1244,248699,-125.05997035,-0.09893602132797241,0.024546360597014427,200.0,16.683509826660156,39,0.13713085651397705
249600,0.0003,6359,1248,249499,-123.72731983,-0.08259627968072891,0.02461213432252407,200.0,13.030675888061523,39,0.17452773451805115
250400,0.0003,6376,1252,250299,-123.73132836999999,-0.14480818808078766,0.02500898391008377,200.0,14.24487018585205,39,0.4600370526313782
251200,0.0003,6392,1256,251099,-125.86671539,-0.48274675011634827,0.024672549217939377,200.0,12.339387893676758,39,0.12645436823368073
252000,0.0003,6409,1260,251899,-124.67732757000002,-0.09558054804801941,0.024222247302532196,200.0,12.872886657714844,39,0.22060951590538025
252800,0.0003,6427,1264,252699,-123.47828029000001,-0.10958178341388702,0.023652836680412292,200.0,11.273784637451172,39,0.1405201405286789
253600,0.0003,6444,1268,253499,-122.28528309000001,0.19447298347949982,0.023465892300009727,200.0,15.573843955993652,39,0.22737734019756317
254400,0.0003,6461,1272,254299,-118.95298729,-0.08969460427761078,0.023116610944271088,200.0,14.532370567321777,39,0.21564991772174835
255200,0.0003,6479,1276,255099,-117.92035419999998,0.34484604001045227,0.02253654971718788,200.0,17.920852661132812,39,0.1721353679895401
256000,0.0003,6497,1280,255899,-115.57603713,0.062243714928627014,0.023296283558011055,200.0,18.54485321044922,39,0.18529918789863586
256800,0.0003,6514,1284,256699,-120.86237042,-0.6421411633491516,0.024326374754309654,200.0,13.266819953918457,39,0.2820081114768982
257600,0.0003,6531,1288,257499,-120.94183243999998,-0.025684870779514313,0.025990711525082588,200.0,10.577997207641602,39,0.08759911358356476
258400,0.0003,6549,1292,258299,-122.02163426999998,-0.09380559623241425,0.02562023140490055,200.0,17.68675422668457,39,0.26859521865844727
259200,0.0003,6566,1296,259099,-124.26163568,-0.2085985541343689,0.024745557457208633,200.0,16.80672264099121,39,0.16924364864826202
260000,0.0003,6584,1300,259899,-125.39815836000001,0.24819377064704895,0.025431601330637932,200.0,16.430438995361328,39,0.14921154081821442
260800,0.0003,6601,1304,260699,-122.97735640000002,-0.24962148070335388,0.024968000128865242,200.0,16.18309783935547,39,0.13945336639881134
261600,0.0003,6619,1308,261499,-125.15157136000002,-0.1301160305738449,0.025118660181760788,200.0,16.455148696899414,39,0.19129711389541626
262400,0.0003,6636,1312,262299,-128.84721148,0.17135675251483917,0.02527421899139881,200.0,18.212753295898438,39,0.21462315320968628
263200,0.0003,6654,1316,263099,-129.924564,-0.34505200386047363,0.02544695883989334,200.0,16.10984230041504,39,0.257588267326355
264000,0.0003,6671,1320,263899,-131.87583625,-0.17615561187267303,0.023835591971874237,200.0,12.969244003295898,39,0.26241546869277954
264800,0.0003,6688,1324,264699,-135.84385146,-0.20381934940814972,0.025155385956168175,200.0,11.381597518920898,39,0.4622294306755066
265600,0.0003,6706,1328,265499,-138.95717852,0.5745847821235657,0.026038028299808502,200.0,19.224842071533203,39,0.14738619327545166
266400,0.0003,6724,1332,266299,-141.4300369,-0.36936473846435547,0.023679157719016075,200.0,13.562068939208984,39,0.24437494575977325
267200,0.0003,6743,1336,267099,-141.37529182999998,0.16234324872493744,0.02411486767232418,200.0,16.185829162597656,39,0.34464746713638306
268000,0.0003,6763,1340,267899,-140.11620963,-0.5728551149368286,0.02289537899196148,200.0,12.457640647888184,39,0.12813404202461243
268800,0.0003,6780,1344,268699,-141.37494329,0.6667314171791077,0.022612346336245537,200.0,19.21685218811035,39,0.17949222028255463
269600,0.0003,6799,1348,269499,-143.66445235,-0.34192025661468506,0.023086819797754288,200.0,18.198856353759766,39,0.3852236270904541
270400,0.0003,6817,1352,270299,-144.61314971,0.5824347734451294,0.02172812446951866,200.0,13.758476257324219,39,0.27226200699806213
271200,0.0003,6843,1356,271099,-142.49675615,-0.31801700592041016,0.02276602014899254,200.0,15.947123527526855,39,0.08200302720069885
272000,0.0003,6868,1360,271899,-144.72517941,0.738315224647522,0.02305559813976288,200.0,15.610438346862793,39,0.15630102157592773
272800,0.0003,6893,1364,272699,-143.7486108,0.3451727628707886,0.024563144892454147,200.0,18.500694274902344,39,0.3477425277233124
273600,0.0003,6918,1368,273499,-145.07967821,-0.2278708815574646,0.023630769923329353,200.0,16.621009826660156,39,0.1862855702638626
274400,0.0003,6943,1372,274299,-147.69435676000003,0.2913457453250885,0.02344428561627865,200.0,17.18387222290039,39,0.8572502732276917
275200,0.0003,6968,1376,275099,-148.18564916000003,0.1443726122379303,0.023965399712324142,200.0,16.625383377075195,39,0.25320592522621155
276000,0.0003,6992,1380,275899,-149.26777540999998,0.3287450075149536,0.02279658243060112,200.0,15.8255033493042,39,0.3461140990257263
276800,0.0003,7018,1384,276699,-147.13742417,-0.44707655906677246,0.023440523073077202,200.0,13.892586708068848,39,0.1849437952041626
277600,0.0003,7045,1388,277499,-148.2926856,-0.07161997258663177,0.023642942309379578,200.0,14.136885643005371,39,0.4899227023124695
278400,0.0003,7070,1392,278299,-149.40093955000003,-0.6094420552253723,0.02240617945790291,200.0,12.179299354553223,39,0.16651804745197296
279200,0.0003,7091,1396,279099,-150.85368472000002,0.8536158204078674,0.02194574661552906,200.0,19.796510696411133,39,0.23012197017669678
280000,0.0003,7109,1400,279899,-153.04591124,-0.023948930203914642,0.022509770467877388,200.0,15.606698036193848,39,0.2573855519294739
280800,0.0003,7128,1404,280699,-154.48454088,-0.19403275847434998,0.02199358493089676,200.0,14.652544975280762,39,0.23288008570671082
281600,0.0003,7147,1408,281499,-152.42466582999998,-0.26023975014686584,0.023578902706503868,200.0,16.208152770996094,39,0.18342743813991547
282400,0.0003,7171,1412,282299,-154.10951925,-0.5910360813140869,0.02239842899143696,200.0,15.043830871582031,39,0.15836666524410248
283200,0.0003,7196,1416,283099,-154.25669888000002,0.36744025349617004,0.023094460368156433,200.0,14.470535278320312,39,0.17888003587722778
284000,0.0003,7220,1420,283899,-154.72566179,-0.013281077146530151,0.02267412282526493,200.0,11.495434761047363,39,0.2422141581773758
284800,0.0003,7247,1424,284699,-151.87643741000002,-0.06728295981884003,0.02222762629389763,200.0,16.097671508789062,39,0.22808006405830383
285600,0.0003,7271,1428,285499,-151.41820227999997,0.286542147397995,0.022608008235692978,200.0,14.32551097869873,39,0.5343271493911743
286400,0.0003,7292,1432,286299,-154.64768766999998,-0.311305969953537,0.02386452443897724,200.0,13.777491569519043,39,0.189143106341362
287200,0.0003,7308,1436,287099,-152.53180774,-0.5955186486244202,0.023017656058073044,200.0,14.841209411621094,39,0.18434321880340576
288000,0.0003,7326,1440,287899,-151.31055088000002,0.1570354551076889,0.023344049230217934,200.0,12.727554321289062,39,0.3332311511039734
288800,0.0003,7343,1444,288699,-151.35604315,-0.37830811738967896,0.020674588158726692,200.0,13.858089447021484,39,0.18970435857772827
289600,0.0003,7360,1448,289499,-147.92931852,-0.05977999418973923,0.020276812836527824,200.0,14.880319595336914,39,0.4179987907409668
290400,0.0003,7378,1452,290299,-146.05453394,-0.35128867626190186,0.018771639093756676,200.0,12.407655715942383,39,0.1645725965499878
291200,0.0003,7395,1456,291099,-149.36279136000002,-0.49881502985954285,0.018088579177856445,200.0,12.66080093383789,39,0.25245457887649536
292000,0.0003,7412,1460,291899,-150.6860412,-1.1994969844818115,0.016566522419452667,200.0,10.935528755187988,39,0.4279324412345886
292800,0.0003,7430,1464,292699,-154.14293284000001,-0.036143675446510315,0.016337772831320763,200.0,14.478381156921387,39,0.1506870836019516
293600,0.0003,7447,1468,293499,-150.60045155,-0.5466817617416382,0.019189724698662758,200.0,13.845695495605469,39,0.10000026971101761
294400,0.0003,7464,1472,294299,-150.29488540000003,-0.6627225875854492,0.02207576483488083,200.0,11.930989265441895,39,0.2706981599330902
295200,0.0003,7482,1476,295099,-148.86108294,0.16712254285812378,0.02058277279138565,200.0,15.797480583190918,39,0.8438804745674133
296000,0.0003,7501,1480,295899,-149.98789584,-0.09525127708911896,0.020893078297376633,200.0,11.7669677734375,39,0.3548632264137268
296800,0.0003,7525,1484,296699,-150.10649759999998,0.5854696035385132,0.02195509895682335,200.0,13.083751678466797,39,0.519976019859314
297600,0.0003,7551,1488,297499,-150.15568562,0.3362423777580261,0.02287176065146923,200.0,15.654486656188965,39,0.26992353796958923
298400,0.0003,7576,1492,298299,-146.89931352,-0.756460964679718,0.020180359482765198,200.0,11.902795791625977,39,0.13191023468971252
299200,0.0003,7602,1496,299099,-146.67117155,0.1930190920829773,0.020494846627116203,200.0,12.686982154846191,39,0.25545427203178406
300000,0.0003,7628,1500,299899,-144.48036882,0.8686196804046631,0.024126818403601646,200.0,16.574932098388672,39,0.34902244806289673
300800,0.0003,7652,1504,300699,-143.17430664,0.14625892043113708,0.024260716512799263,200.0,16.616287231445312,39,1.616250991821289
301600,0.0003,7677,1508,301499,-146.49081060999998,-0.14362600445747375,0.021751396358013153,200.0,16.50634765625,39,0.22289159893989563
302400,0.0003,7703,1512,302299,-143.63194541000001,1.2077401876449585,0.023377779871225357,200.0,20.085105895996094,39,0.665485143661499
303200,0.0003,7728,1516,303099,-142.29211496,0.1711960732936859,0.02751040644943714,200.0,13.336291313171387,39,0.21586906909942627
304000,0.0003,7752,1520,303899,-139.80793427999998,-0.1438533216714859,0.02432686649262905,200.0,15.346014976501465,39,0.34805887937545776
304800,0.0003,7771,1524,304699,-142.06452697,0.05028931796550751,0.021321050822734833,200.0,10.428372383117676,39,0.17284369468688965
305600,0.0003,7788,1528,305499,-141.69103059,1.8751230239868164,0.02533630095422268,200.0,12.743932723999023,39,0.22908906638622284
306400,0.0003,7806,1532,306299,-141.82113361999998,0.3569142818450928,0.03256615623831749,200.0,13.719932556152344,39,0.24554657936096191
307200,0.0003,7824,1536,307099,-142.8319833,-0.47183915972709656,0.035817164927721024,200.0,14.707565307617188,39,0.47853797674179077
308000,0.0003,7844,1540,307899,-142.90282577000002,-0.2938350737094879,0.033485639840364456,200.0,15.921749114990234,39,0.2540537118911743
308800,0.0003,7869,1544,308699,-143.88008609,-0.9872294664382935,0.03136951103806496,200.0,16.3261775970459,39,0.31134510040283203
309600,0.0003,7887,1548,309499,-146.27947572,0.548790454864502,0.030287282541394234,200.0,15.347968101501465,39,0.378106951713562
310400,0.0003,7906,1552,310299,-145.90690231,0.17709611356258392,0.03346870839595795,200.0,14.807881355285645,39,0.13368481397628784
311200,0.0003,7924,1556,311099,-143.71079306,0.11660819500684738,0.03662384673953056,200.0,11.212143898010254,39,0.2187909185886383
312000,0.0003,7948,1560,311899,-141.36576519,-0.3217242360115051,0.030408041551709175,200.0,14.863638877868652,39,0.22491902112960815
312800,0.0003,7972,1564,312699,-139.85904194,0.41130000352859497,0.035109058022499084,200.0,17.565780639648438,39,0.18344061076641083
313600,0.0003,7996,1568,313499,-143.34841753999999,-0.2531402111053467,0.035524632781744,200.0,11.636910438537598,39,0.0918632298707962
314400,0.0003,8020,1572,314299,-145.08244009,-0.1675172746181488,0.03751196339726448,200.0,11.793415069580078,39,0.1607130765914917
315200,0.0003,8045,1576,315099,-147.43109397,0.02959243208169937,0.03334612771868706,200.0,15.868247985839844,39,0.1731385886669159
316000,0.0003,8071,1580,315899,-146.32257755999998,0.6618963479995728,0.032395705580711365,200.0,16.481307983398438,39,0.34179192781448364
316800,0.0003,8096,1584,316699,-144.30533824999998,0.8682012557983398,0.033229779452085495,200.0,16.237255096435547,39,0.24957385659217834
317600,0.0003,8122,1588,317499,-144.97834278,0.4779623746871948,0.034327615052461624,200.0,14.95389175415039,39,0.3580920100212097
318400,0.0003,8146,1592,318299,-149.13802965,0.5095244646072388,0.03578568249940872,200.0,17.801603317260742,39,0.5912935733795166
319200,0.0003,8166,1596,319099,-151.22718974999998,0.32330456376075745,0.03753746300935745,200.0,15.114816665649414,39,0.18157073855400085
320000,0.0003,8183,1600,319899,-151.26077941999998,-0.47335144877433777,0.0400419719517231,200.0,12.003104209899902,39,0.16234633326530457
320800,0.0003,8201,1604,320699,-150.10049473,0.4625227153301239,0.03796819970011711,200.0,17.28824234008789,39,0.2754177451133728
321600,0.0003,8219,1608,321499,-148.94409887,-0.06370554119348526,0.03549772500991821,200.0,17.606822967529297,39,0.11898959428071976
322400,0.0003,8238,1612,322299,-148.91156226000004,-0.004255533218383789,0.03380247950553894,200.0,16.49545669555664,39,0.1700935661792755
323200,0.0003,8255,1616,323099,-151.75515276000002,0.02774709463119507,0.03235699236392975,200.0,15.053857803344727,39,0.08858947455883026
324000,0.0003,8272,1620,323899,-151.873435,0.17750675976276398,0.03126068413257599,200.0,14.852836608886719,39,0.28473424911499023
324800,0.0003,8290,1624,324699,-151.88830914000002,0.04308536648750305,0.03395901247859001,200.0,14.05976390838623,39,0.14222639799118042
325600,0.0003,8307,1628,325499,-148.40194545,0.6339276432991028,0.03593349829316139,200.0,17.32338523864746,39,0.6030970215797424
326400,0.0003,8326,1632,326299,-146.09370941,0.1474105715751648,0.03129138424992561,200.0,13.407504081726074,39,0.3411487340927124
327200,0.0003,8344,1636,327099,-144.09732963,0.053423792123794556,0.03216172754764557,200.0,15.611985206604004,39,0.2559095621109009
328000,0.0003,8362,1640,327899,-141.78846174000003,-0.6007891893386841,0.03423572704195976,200.0,13.502954483032227,39,0.11999795585870743
328800,0.0003,8380,1644,328699,-142.83252179,-0.2929055094718933,0.03420337289571762,200.0,15.251087188720703,39,0.20611153542995453
329600,0.0003,8397,1648,329499,-142.64614021,-0.05693700164556503,0.030200501903891563,200.0,16.758024215698242,39,0.2932998239994049
330400,0.0003,8415,1652,330299,-145.0481949,-0.08615526556968689,0.03136619180440903,200.0,11.459701538085938,39,0.2189663052558899
331200,0.0003,8432,1656,331099,-144.31087864,0.06420265138149261,0.03246711194515228,200.0,14.429946899414062,39,0.1808866262435913
332000,0.0003,8449,1660,331899,-144.30894772,1.0445669889450073,0.02938646823167801,200.0,14.749109268188477,39,0.1701740324497223
332800,0.0003,8466,1664,332699,-143.26311561000003,0.09042347967624664,0.032346997410058975,200.0,13.780633926391602,39,0.1673155426979065
333600,0.0003,8484,1668,333499,-145.47085850999997,-0.309844046831131,0.03280526399612427,200.0,14.428803443908691,39,0.1754770576953888
334400,0.0003,8501,1672,334299,-144.77646434999997,-0.7339498400688171,0.03181102126836777,200.0,13.405957221984863,39,0.15713445842266083
335200,0.0003,8518,1676,335099,-141.88441261999998,-0.3858995735645294,0.03226233646273613,200.0,12.824974060058594,39,0.1647663116455078
336000,0.0003,8536,1680,335899,-143.08318374,0.2890979051589966,0.030301004648208618,200.0,18.774906158447266,39,0.20701803267002106
336800,0.0003,8553,1684,336699,-140.71673804000002,-0.42326223850250244,0.027699580416083336,200.0,15.723747253417969,39,0.25011464953422546
337600,0.0003,8572,1688,337499,-138.6857376,0.24375823140144348,0.030124826356768608,200.0,17.90083122253418,39,0.22511480748653412
338400,0.0003,8589,1692,338299,-137.49051217000002,-0.20635683834552765,0.031614240258932114,200.0,14.339300155639648,39,0.20106831192970276
339200,0.0003,8608,1696,339099,-133.01181766000002,-0.6351669430732727,0.03158452734351158,200.0,12.645554542541504,39,0.11473541706800461
340000,0.0003,8625,1700,339899,-137.22758356000003,0.3754395842552185,0.029262732714414597,200.0,17.868534088134766,39,0.44211333990097046
340800,0.0003,8643,1704,340699,-135.08645894,-0.8457392454147339,0.031248949468135834,200.0,12.6713285446167,39,0.46344542503356934
341600,0.0003,8660,1708,341499,-131.64996679,0.7661955952644348,0.03661690652370453,200.0,20.039567947387695,39,0.3408314287662506
342400,0.0003,8677,1712,342299,-132.66418774000002,-0.4071183204650879,0.03445839509367943,200.0,14.255931854248047,39,0.2807028889656067
343200,0.0003,8695,1716,343099,-130.97587578,0.18717141449451447,0.03773484379053116,200.0,14.97407054901123,39,0.09215814620256424
344000,0.0003,8712,1720,343899,-134.22660692,0.5300776958465576,0.03663421422243118,200.0,13.246086120605469,39,0.2355034351348877
344800,0.0003,8729,1724,344699,-133.99556913,-0.19863350689411163,0.036528557538986206,200.0,12.452817916870117,39,0.10291619598865509
345600,0.0003,8746,1728,345499,-136.22925396,0.31063494086265564,0.036264438182115555,200.0,17.339174270629883,39,0.18916916847229004
346400,0.0003,8764,1732,346299,-137.19393746999995,-0.14256739616394043,0.036939702928066254,200.0,12.383644104003906,39,0.28931716084480286
347200,0.0003,8782,1736,347099,-140.39728151999998,0.4247360825538635,0.03677380830049515,200.0,16.90414810180664,39,0.19782087206840515
348000,0.0003,8799,1740,347899,-142.74354254999997,-0.4283697307109833,0.03769318386912346,200.0,14.961074829101562,39,0.1596192717552185
348800,0.0003,8818,1744,348699,-139.45490099999998,-0.4451303780078888,0.040499843657016754,200.0,8.541010856628418,39,0.10801786184310913
349600,0.0003,8843,1748,349499,-138.52503674000002,-0.7772815227508545,0.03894675895571709,200.0,14.221769332885742,39,0.21703095734119415
350400,0.0003,8867,1752,350299,-135.06641199,-0.6031836271286011,0.039081744849681854,200.0,13.722801208496094,39,0.285332590341568
351200,0.0003,8886,1756,351099,-139.02354356,-0.16280895471572876,0.04008596017956734,200.0,12.440582275390625,39,0.07163535058498383
352000,0.0003,8903,1760,351899,-141.14492557,-0.6800855398178101,0.03867430239915848,200.0,15.618681907653809,39,0.361490935087204
352800,0.0003,8921,1764,352699,-143.48607682,-0.38454702496528625,0.04105390980839729,200.0,15.256808280944824,39,0.11355326324701309
353600,0.0003,8939,1768,353499,-143.17230572,-0.4513123631477356,0.03761577233672142,200.0,13.56568717956543,39,0.3521960973739624
354400,0.0003,8957,1772,354299,-140.99395527,0.17935694754123688,0.03930872306227684,200.0,12.483818054199219,39,0.15077389776706696
355200,0.0003,8974,1776,355099,-142.27945253,0.00525857787579298,0.04127291217446327,200.0,11.491894721984863,39,0.10771766304969788
356000,0.0003,8991,1780,355899,-139.93521909999998,0.27376601099967957,0.042451124638319016,200.0,14.952635765075684,39,0.15108561515808105
356800,0.0003,9008,1784,356699,-144.45237969,-0.16096077859401703,0.040692076086997986,200.0,12.826845169067383,39,0.2065991759300232
357600,0.0003,9026,1788,357499,-144.96041894,0.35861870646476746,0.0392584465444088,200.0,19.864171981811523,39,0.4554027318954468
358400,0.0003,9043,1792,358299,-141.86864216,-0.2691761255264282,0.03943522274494171,200.0,11.935219764709473,39,0.2033480405807495
359200,0.0003,9061,1796,359099,-141.9812627,-0.1561620533466339,0.041119012981653214,200.0,13.394577026367188,39,0.19455280900001526
360000,0.0003,9078,1800,359899,-136.56543458,0.19463688135147095,0.040157366544008255,200.0,14.682931900024414,39,0.17203208804130554
360800,0.0003,9096,1804,360699,-138.86514165,-0.3420104384422302,0.03966832906007767,200.0,18.033763885498047,39,0.2547556459903717
361600,0.0003,9113,1808,361499,-142.42679678000002,0.163679838180542,0.042049575597047806,200.0,16.381141662597656,39,0.17716120183467865
362400,0.0003,9130,1812,362299,-143.97673622,-0.7264816761016846,0.04159139469265938,200.0,13.566168785095215,39,0.39739301800727844
363200,0.0003,9147,1816,363099,-146.33440780000004,-0.359415739774704,0.039908189326524734,200.0,10.67420768737793,39,0.19428522884845734
364000,0.0003,9166,1820,363899,-144.00595999,0.2432515174150467,0.04429334029555321,200.0,12.622858047485352,39,0.5422669649124146
364800,0.0003,9183,1824,364699,-144.47292302,-0.1372569352388382,0.04076426103711128,200.0,17.97385597229004,39,0.4550628066062927
365600,0.0003,9200,1828,365499,-142.82107763,0.21121269464492798,0.043340444564819336,200.0,16.78214454650879,39,0.15671220421791077
366400,0.0003,9218,1832,366299,-141.88766456000002,0.006048321723937988,0.041613075882196426,200.0,14.621601104736328,39,0.2814682424068451
367200,0.0003,9235,1836,367099,-140.69962423,-0.24962621927261353,0.04362514615058899,200.0,15.946064949035645,39,0.1887487769126892
368000,0.0003,9252,1840,367899,-142.7653525,-0.3067672848701477,0.042743757367134094,200.0,17.882787704467773,39,0.48541462421417236
368800,0.0003,9270,1844,368699,-146.33976417000002,0.384769082069397,0.039151936769485474,200.0,13.505414009094238,39,0.19599199295043945
