time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
635364,0.0003,13352,636,635263,-0.7884798999999998,0.25158748030662537,0.0015882458537817001,999.0,0.2391212284564972,47,6.073666014572154e-09
639360,0.0003,13437,640,639259,-0.78785446,0.7056713700294495,0.0015863839071244001,999.0,0.23920361697673798,47,5.89943560669326e-09
643356,0.0003,13521,644,643255,-0.7877586000000001,0.31642383337020874,0.0015877445694059134,999.0,0.23930561542510986,47,6.509148775535323e-09
647352,0.0003,13606,648,647251,-0.78768239,0.27039074897766113,0.0015835920348763466,999.0,0.23905892670154572,47,8.514809302084814e-09
651348,0.0003,13690,652,651247,-0.7890388700000002,-0.2123332917690277,0.001587618957273662,999.0,0.2393031120300293,47,9.011860591101595e-09
655344,0.0003,13774,656,655243,-0.7896377899999999,0.25327950716018677,0.0015867454931139946,999.0,0.23914630711078644,47,4.5869539277987315e-09
659340,0.0003,13860,660,659239,-0.78897765,0.6114973425865173,0.0015874955570325255,999.0,0.2390567511320114,47,1.385888293015114e-09
663336,0.0003,13944,664,663235,-0.7883107800000001,-0.11503647267818451,0.0015871897339820862,999.0,0.23909810185432434,47,5.4492526047056344e-09
667332,0.0003,14028,668,667231,-0.78793671,0.15232926607131958,0.0015864958986639977,999.0,0.2389468550682068,47,5.257371427092039e-09
671328,0.0003,14112,672,671227,-0.7887209500000002,-0.17343294620513916,0.0015885063912719488,999.0,0.23905301094055176,47,1.985214215238784e-09
675324,0.0003,14198,676,675223,-0.7887309200000001,-0.13975340127944946,0.0015882685547694564,999.0,0.23903188109397888,47,7.587200201442101e-09
679320,0.0003,14283,680,679219,-0.7875987600000001,-0.0891064703464508,0.0015863188309594989,999.0,0.23906821012496948,47,8.919717409128225e-09
683316,0.0003,14367,684,683215,-0.7877379100000002,-0.01578456163406372,0.0015862984582781792,999.0,0.23902155458927155,47,5.8046634165975775e-09
687312,0.0003,14452,688,687211,-0.7884047099999999,0.25530189275741577,0.0015853827353566885,999.0,0.23907625675201416,47,7.491336440068608e-09
691308,0.0003,14536,692,691207,-0.78637644,-0.2549014687538147,0.001586736412718892,999.0,0.2390664964914322,47,2.530340159623279e-09
695304,0.0003,14620,696,695203,-0.7882219599999999,0.016278330236673355,0.0015867016045376658,999.0,0.23915596306324005,47,1.3474153348624895e-08
699300,0.0003,14704,700,699199,-0.7873226199999999,0.07736920565366745,0.0015873592346906662,999.0,0.23917387425899506,47,2.5609933729242584e-08
703296,0.0003,14790,704,703195,-0.78980591,0.1775967925786972,0.0015857373364269733,999.0,0.2389366775751114,47,4.261287767093336e-09
707292,0.0003,14874,708,707191,-0.7896348500000001,0.06808236241340637,0.0015883231535553932,999.0,0.23897317051887512,47,5.4611444255669994e-09
711288,0.0003,14958,712,711187,-0.78788101,0.2069704234600067,0.0015851483913138509,999.0,0.2389090359210968,47,1.3544433130618927e-08
715284,0.0003,15042,716,715183,-0.7875902499999999,0.04508547484874725,0.0015859974082559347,999.0,0.23893946409225464,47,2.0568715619617706e-09
719280,0.0003,15127,720,719179,-0.78732821,0.35081833600997925,0.0015872647054493427,999.0,0.23898328840732574,47,3.266588777250945e-09
723276,0.0003,15211,724,723175,-0.78777719,-0.04883112013339996,0.0015868181362748146,999.0,0.238935187458992,47,8.25737611620525e-09
727272,0.0003,15296,728,727171,-0.7870375499999999,-0.010419920086860657,0.0015882246661931276,999.0,0.23887932300567627,47,1.3861329861697413e-09
731268,0.0003,15381,732,731167,-0.7873697500000002,-0.08770397305488586,0.0015877272235229611,999.0,0.239000603556633,47,8.918358496146084e-09
735264,0.0003,15465,736,735163,-0.7867413600000001,0.20547133684158325,0.0015874289674684405,999.0,0.2390180379152298,47,1.205124533498747e-08
739260,0.0003,15549,740,739159,-0.78739351,0.48134925961494446,0.0015874182572588325,999.0,0.2389550805091858,47,4.4382373332041425e-09
743256,0.0003,15634,744,743155,-0.78761668,-0.4322313070297241,0.0015886746114119887,999.0,0.23900136351585388,47,7.416384839586954e-09
747252,0.0003,15718,748,747151,-0.7856244800000002,-0.2874102294445038,0.001587233622558415,999.0,0.23895011842250824,47,5.481922027428254e-09
751248,0.0003,15802,752,751147,-0.7849382199999999,-0.10919869691133499,0.0015883322339504957,999.0,0.23904238641262054,47,1.1115261600025406e-08
755244,0.0003,15886,756,755143,-0.78545381,0.10861280560493469,0.0015871867071837187,999.0,0.23895901441574097,47,6.281116515793883e-09
